,name,last_name,age,gender,time,permanent_country,company,main_industry,wealth_source_details,industry,state,headquarters,countries,annual_income,daily_income,birth_year,name_cleaned
132713,Ian & Richard Livingstone,Livingstone,72,M,2015,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,134508000,476712,1950,ian_richard_livingstone
132714,Ian & Richard Livingstone,Livingstone,72,M,2015,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,134508000,502356,1950,ian_richard_livingstone
132715,Ian & Richard Livingstone,Livingstone,72,M,2015,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,134508000,476465,1950,ian_richard_livingstone
132716,Ian & Richard Livingstone,Livingstone,72,M,2015,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,134508000,482367,1950,ian_richard_livingstone
132717,Ian & Richard Livingstone,Livingstone,72,M,2015,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,134508000,672657,1950,ian_richard_livingstone
132718,Ian & Richard Livingstone,Livingstone,72,M,2015,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,134508000,629095,1950,ian_richard_livingstone
132719,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,175561,1950,ian_richard_livingstone
132720,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,256438,1950,ian_richard_livingstone
132721,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,287276,1950,ian_richard_livingstone
132722,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,299441,1950,ian_richard_livingstone
132723,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,368515,1950,ian_richard_livingstone
132724,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,427142,1950,ian_richard_livingstone
132725,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,476712,1950,ian_richard_livingstone
132726,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,502356,1950,ian_richard_livingstone
132727,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,476465,1950,ian_richard_livingstone
132728,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,482367,1950,ian_richard_livingstone
132729,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,672657,1950,ian_richard_livingstone
132730,Ian & Richard Livingstone,Livingstone,72,M,2016,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,155907000,629095,1950,ian_richard_livingstone
132731,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,175561,1950,ian_richard_livingstone
132732,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,256438,1950,ian_richard_livingstone
132733,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,287276,1950,ian_richard_livingstone
132734,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,299441,1950,ian_richard_livingstone
132735,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,368515,1950,ian_richard_livingstone
132736,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,427142,1950,ian_richard_livingstone
132737,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,476712,1950,ian_richard_livingstone
132738,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,502356,1950,ian_richard_livingstone
132739,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,476465,1950,ian_richard_livingstone
132740,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,482367,1950,ian_richard_livingstone
132741,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,672657,1950,ian_richard_livingstone
132742,Ian & Richard Livingstone,Livingstone,72,M,2017,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,174000000,629095,1950,ian_richard_livingstone
132743,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,175561,1950,ian_richard_livingstone
132744,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,256438,1950,ian_richard_livingstone
132745,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,287276,1950,ian_richard_livingstone
132746,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,299441,1950,ian_richard_livingstone
132747,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,368515,1950,ian_richard_livingstone
132748,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,427142,1950,ian_richard_livingstone
132749,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,476712,1950,ian_richard_livingstone
132750,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,502356,1950,ian_richard_livingstone
132751,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,476465,1950,ian_richard_livingstone
132752,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,482367,1950,ian_richard_livingstone
132753,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,672657,1950,ian_richard_livingstone
132754,Ian & Richard Livingstone,Livingstone,72,M,2018,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,183360000,629095,1950,ian_richard_livingstone
132755,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,175561,1950,ian_richard_livingstone
132756,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,256438,1950,ian_richard_livingstone
132757,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,287276,1950,ian_richard_livingstone
132758,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,299441,1950,ian_richard_livingstone
132759,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,368515,1950,ian_richard_livingstone
132760,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,427142,1950,ian_richard_livingstone
132761,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,476712,1950,ian_richard_livingstone
132762,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,502356,1950,ian_richard_livingstone
132763,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,476465,1950,ian_richard_livingstone
132764,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,482367,1950,ian_richard_livingstone
132765,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,672657,1950,ian_richard_livingstone
132766,Ian & Richard Livingstone,Livingstone,72,M,2019,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,173910000,629095,1950,ian_richard_livingstone
132767,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,175561,1950,ian_richard_livingstone
132768,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,256438,1950,ian_richard_livingstone
132769,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,287276,1950,ian_richard_livingstone
132770,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,299441,1950,ian_richard_livingstone
132771,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,368515,1950,ian_richard_livingstone
132772,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,427142,1950,ian_richard_livingstone
132773,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,476712,1950,ian_richard_livingstone
132774,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,502356,1950,ian_richard_livingstone
132775,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,476465,1950,ian_richard_livingstone
132776,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,482367,1950,ian_richard_livingstone
132777,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,672657,1950,ian_richard_livingstone
132778,Ian & Richard Livingstone,Livingstone,72,M,2020,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,176064000,629095,1950,ian_richard_livingstone
132779,Ian & Richard Livingstone,Livingstone,72,M,2021,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,245520000,175561,1950,ian_richard_livingstone
132780,Ian & Richard Livingstone,Livingstone,72,M,2021,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,245520000,256438,1950,ian_richard_livingstone
132781,Ian & Richard Livingstone,Livingstone,72,M,2021,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,245520000,287276,1950,ian_richard_livingstone
132782,Ian & Richard Livingstone,Livingstone,72,M,2021,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,245520000,299441,1950,ian_richard_livingstone
132783,Ian & Richard Livingstone,Livingstone,72,M,2021,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,245520000,368515,1950,ian_richard_livingstone
132784,Ian & Richard Livingstone,Livingstone,72,M,2021,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,245520000,427142,1950,ian_richard_livingstone
132785,Ian & Richard Livingstone,Livingstone,72,M,2021,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,245520000,476712,1950,ian_richard_livingstone
132786,Ian & Richard Livingstone,Livingstone,72,M,2021,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,245520000,502356,1950,ian_richard_livingstone
132787,Ian & Richard Livingstone,Livingstone,72,M,2021,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,245520000,476465,1950,ian_richard_livingstone
132788,Ian & Richard Livingstone,Livingstone,72,M,2021,United Kingdom-London,London & Regional Properties;London and Regional Properties,Real Estate,real estate,Real Estate;Investments;Real Estate,,,gbr,245520000,482367,1950,ian_richard_livingstone
